"Mouse","Stage","Behavior","Time","Amplitude","SEM","Condition"
2,"Shocks","Nest",970,0.9,0.39,"LD"
2,"Shocks","Nest",980,0.48,0.28,"LD"
2,"Shocks","Nest",990,0.37,0.37,"LD"
2,"Shocks","Nest",1000,0.07,0.07,"LD"
2,"Shocks","Nest",1010,0.62,0.59,"LD"
2,"Shocks","Nest",1020,0.95,0.49,"LD"
2,"Shocks","Nest",1030,0.95,0.32,"LD"
2,"Shocks","Nest",1040,0.95,0.46,"LD"
2,"Shocks","Nest",1050,1.37,0.17,"LD"
2,"Shocks","Nest",1060,1.1,0.37,"LD"
2,"Shocks","Nest",1070,1.12,0.61,"LD"
2,"Shocks","Nest",1080,0.65,0.41,"LD"
2,"Shocks","Nest",1090,1.18,0.44,"LD"
2,"Shocks","Nest",1100,1.12,0.45,"LD"
2,"Shocks","Nest",1110,0.62,0.5,"LD"
2,"Shocks","Nest",1120,0.93,0.36,"LD"
2,"Shocks","Nest",1130,0.12,0.12,"LD"
2,"Shocks","Nest",1140,0,0,"LD"
2,"Shocks","Nest",1150,0,0,"LD"
2,"Shocks","Nest",1160,0.2,0.2,"LD"
2,"Shocks","Nest",1170,0.37,0.37,"LD"
2,"Shocks","Nest",1180,0.62,0.56,"LD"
2,"Shocks","Nest",1190,0.35,0.35,"LD"
2,"Shocks","Nest",1200,0.17,0.17,"LD"
2,"Shocks","Nest",1210,0,0,"LD"
2,"Shocks","Nest",1220,0,0,"LD"
2,"Shocks","Nest",1230,0.8,0.47,"LD"
2,"Shocks","Nest",1240,0.4,0.37,"LD"
2,"Shocks","Nest",1250,0.8,0.37,"LD"
2,"Shocks","Nest",1260,1,0.44,"LD"
2,"Shocks","Nest",1270,0.85,0.54,"LD"
2,"Shocks","Nest",1280,0.17,0.1,"LD"
2,"Shocks","Nest",1290,0.05,0.05,"LD"
2,"Shocks","Nest",1300,0.05,0.05,"LD"
2,"Shocks","Nest",1310,0.25,0.19,"LD"
2,"Shocks","Nest",1320,0.55,0.39,"LD"
2,"Shocks","Nest",1330,0.15,0.06,"LD"
2,"Shocks","Nest",1340,0.12,0.12,"LD"
2,"Shocks","Nest",1350,0.8,0.36,"LD"
2,"Shocks","Nest",1360,0.87,0.5,"LD"
2,"Shocks","Nest",1370,1.15,0.4,"LD"
2,"Shocks","Nest",1380,1,0.46,"LD"
2,"Shocks","Nest",1390,1.27,0.25,"LD"
2,"Shocks","Nest",1400,1.02,0.4,"LD"
2,"Shocks","Nest",1410,1.15,0.42,"LD"
2,"Shocks","Nest",1420,1.43,0.46,"LD"
2,"Shocks","Nest",1430,1.62,0.4,"LD"
6,"Baseline","Motion",0,0.275,0.17,"LD"
6,"Baseline","Motion",10,0,0,"LD"
6,"Baseline","Motion",20,0,0,"LD"
6,"Baseline","Motion",30,0,0,"LD"
6,"Baseline","Motion",40,0,0,"LD"
6,"Baseline","Motion",50,0.275,0.275,"LD"
6,"Baseline","Motion",60,0.225,0.225,"LD"
6,"Baseline","Motion",70,0.025,0.025,"LD"
6,"Baseline","Motion",80,0,0,"LD"
6,"Baseline","Motion",90,0.1,0.1,"LD"
6,"Baseline","Motion",100,0.325,0.2,"LD"
6,"Baseline","Motion",110,0.7,0.335,"LD"
6,"Baseline","Motion",120,0.2,0.145,"LD"
6,"Baseline","Motion",130,0,0,"LD"
6,"Baseline","Motion",140,0,0,"LD"
6,"Baseline","Motion",150,0.125,0.125,"LD"
6,"Baseline","Motion",160,0.075,0.075,"LD"
6,"Baseline","Motion",170,0,0,"LD"
6,"Baseline","Motion",180,0,0,"LD"
6,"Baseline","Motion",190,0.075,0.075,"LD"
6,"Baseline","Motion",200,0.2,0.18,"LD"
6,"Baseline","Motion",210,0.4,0.285,"LD"
6,"Baseline","Motion",220,0.275,0.17,"LD"
6,"Baseline","Motion",230,0.05,0.05,"LD"
6,"Baseline","Motion",240,0.225,0.17,"LD"
6,"Baseline","Motion",250,0.525,0.25,"LD"
6,"Baseline","Motion",260,0.75,0.455,"LD"
6,"Baseline","Motion",270,0.4,0.4,"LD"
6,"Baseline","Motion",280,0.225,0.155,"LD"
6,"Baseline","Motion",290,0.7,0.605,"LD"
6,"Baseline","Motion",300,0.35,0.255,"LD"
6,"Baseline","Motion",310,0.075,0.075,"LD"
6,"Baseline","Motion",320,0.225,0.225,"LD"
6,"Baseline","Motion",330,0.125,0.125,"LD"
6,"Baseline","Motion",340,0.3,0.2,"LD"
6,"Baseline","Motion",350,0.275,0.215,"LD"
6,"Baseline","Motion",360,0.35,0.225,"LD"
6,"Baseline","Motion",370,0.25,0.17,"LD"
6,"Baseline","Motion",380,0.5,0.28,"LD"
6,"Baseline","Motion",390,0.175,0.08,"LD"
6,"Baseline","Motion",400,0.175,0.155,"LD"
6,"Baseline","Motion",410,0.075,0.05,"LD"
6,"Baseline","Motion",420,0.15,0.15,"LD"
6,"Baseline","Motion",430,0.025,0.025,"LD"
6,"Baseline","Motion",440,0.15,0.15,"LD"
6,"Baseline","Motion",450,0.55,0.415,"LD"
6,"Baseline","Motion",460,0.4,0.32,"LD"
6,"Baseline","Motion",470,0.15,0.15,"LD"
6,"Baseline","Motion",480,0.025,0.025,"LD"
6,"Baseline","Motion",490,0.05,0.05,"LD"
6,"Baseline","Motion",500,0.2,0.2,"LD"
6,"Baseline","Motion",510,0.025,0.025,"LD"
6,"Baseline","Motion",520,0,0,"LD"
6,"Baseline","Motion",530,0,0,"LD"
6,"Baseline","Motion",540,0.225,0.225,"LD"
6,"Baseline","Motion",550,0.225,0.225,"LD"
6,"Baseline","Motion",560,0,0,"LD"
6,"Baseline","Motion",570,0.575,0.515,"LD"
6,"Baseline","Motion",580,0.45,0.26,"LD"
6,"Baseline","Motion",590,0.4,0.34,"LD"
6,"Baseline","Motion",600,0.3,0.3,"LD"
6,"Baseline","Motion",610,0.075,0.075,"LD"
6,"Baseline","Motion",620,0,0,"LD"
6,"Baseline","Motion",630,0,0,"LD"
6,"Baseline","Motion",640,0.25,0.22,"LD"
6,"Baseline","Motion",650,0.05,0.05,"LD"
6,"Baseline","Motion",660,0.125,0.125,"LD"
6,"Baseline","Motion",670,0,0,"LD"
6,"Baseline","Motion",680,0.05,0.05,"LD"
6,"Baseline","Motion",690,0,0,"LD"
6,"Baseline","Motion",700,0,0,"LD"
6,"Baseline","Motion",710,0.1,0.07,"LD"
6,"Baseline","Motion",720,0.175,0.12,"LD"
6,"Baseline","Motion",730,0.675,0.35,"LD"
6,"Baseline","Motion",740,0.475,0.3,"LD"
6,"Baseline","Motion",750,0.725,0.47,"LD"
6,"Baseline","Motion",760,1.2,0.385,"LD"
6,"Baseline","Motion",770,1.95,0.475,"LD"
6,"Baseline","Motion",780,1.65,0.505,"LD"
6,"Baseline","Motion",790,1.8,0.355,"LD"
6,"Baseline","Motion",800,1.15,0.355,"LD"
6,"Baseline","Motion",810,1.225,0.39,"LD"
6,"Baseline","Motion",820,1.15,0.49,"LD"
6,"Baseline","Motion",830,1.25,0.555,"LD"
6,"Baseline","Motion",840,0.575,0.305,"LD"
6,"Baseline","Motion",850,0.925,0.32,"LD"
6,"Baseline","Motion",860,1.275,0.44,"LD"
6,"Baseline","Motion",870,0.7,0.33,"LD"
6,"Baseline","Motion",880,1.15,0.67,"LD"
6,"Baseline","Motion",890,1.475,0.53,"LD"
6,"Baseline","Motion",900,1.15,0.565,"LD"
6,"Baseline","Motion",910,0.825,0.53,"LD"
6,"Baseline","Motion",920,0.6,0.34,"LD"
6,"Baseline","Motion",930,1.575,0.645,"LD"
6,"Baseline","Motion",940,1.15,0.46,"LD"
6,"Baseline","Motion",950,1.125,0.55,"LD"
6,"Baseline","Motion",960,0.5,0.27,"LD"
6,"Baseline","Motion",970,2.075,0.62,"LD"
6,"Baseline","Motion",980,0.875,0.145,"LD"
6,"Baseline","Motion",990,1.225,0.325,"LD"
6,"Baseline","Motion",1000,0.875,0.46,"LD"
6,"Baseline","Motion",1010,1.3,0.535,"LD"
6,"Baseline","Motion",1020,0.7,0.375,"LD"
6,"Baseline","Motion",1030,0.6,0.41,"LD"
6,"Baseline","Motion",1040,0.725,0.4,"LD"
6,"Baseline","Motion",1050,0.5,0.21,"LD"
6,"Baseline","Motion",1060,0.35,0.215,"LD"
6,"Baseline","Motion",1070,0.1,0.1,"LD"
6,"Baseline","Motion",1080,0,0,"LD"
6,"Baseline","Motion",1090,0,0,"LD"
6,"Baseline","Motion",1100,0,0,"LD"
6,"Baseline","Motion",1110,0.05,0.05,"LD"
6,"Baseline","Motion",1120,0.625,0.375,"LD"
6,"Baseline","Motion",1130,1.25,0.72,"LD"
6,"Baseline","Motion",1140,1.075,0.575,"LD"
6,"Baseline","Motion",1150,0.825,0.33,"LD"
6,"Baseline","Motion",1160,0.675,0.38,"LD"
6,"Baseline","Motion",1170,0.475,0.235,"LD"
6,"Baseline","Motion",1180,0.225,0.195,"LD"
6,"Baseline","Motion",1190,0.425,0.335,"LD"
6,"Baseline","Motion",1200,0,0,"LD"
6,"Baseline","Motion",1210,0.025,0.025,"LD"
6,"Baseline","Motion",1220,0,0,"LD"
6,"Baseline","Motion",1230,0,0,"LD"
6,"Baseline","Motion",1240,0.175,0.12,"LD"
6,"Baseline","Motion",1250,0.9,0.615,"LD"
6,"Baseline","Motion",1260,0.9,0.59,"LD"
6,"Baseline","Motion",1270,0.675,0.56,"LD"
6,"Baseline","Motion",1280,0.375,0.205,"LD"
6,"Baseline","Motion",1290,0.425,0.235,"LD"
6,"Baseline","Motion",1300,1.35,0.755,"LD"
6,"Baseline","Motion",1310,0.95,0.68,"LD"
6,"Baseline","Motion",1320,0.425,0.395,"LD"
6,"Baseline","Motion",1330,0.075,0.075,"LD"
6,"Baseline","Motion",1340,0.125,0.1,"LD"
6,"Baseline","Motion",1350,0.1,0.1,"LD"
6,"Baseline","Motion",1360,0.125,0.125,"LD"
6,"Baseline","Motion",1370,0.375,0.375,"LD"
6,"Baseline","Motion",1380,0.25,0.25,"LD"
6,"Baseline","Motion",1390,0.4,0.215,"LD"
6,"Baseline","Motion",1400,0.8,0.345,"LD"
6,"Baseline","Motion",1410,1.3,0.545,"LD"
6,"Baseline","Motion",1420,0.425,0.22,"LD"
6,"Baseline","Motion",1430,0.5,0.36,"LD"
6,"Shocks","Motion",0,0.375,0.19,"LD"
6,"Shocks","Motion",10,0.125,0.085,"LD"
6,"Shocks","Motion",20,0.05,0.05,"LD"
6,"Shocks","Motion",30,0,0,"LD"
6,"Shocks","Motion",40,0,0,"LD"
6,"Shocks","Motion",50,0,0,"LD"
6,"Shocks","Motion",60,0,0,"LD"
6,"Shocks","Motion",70,0,0,"LD"
6,"Shocks","Motion",80,0,0,"LD"
6,"Shocks","Motion",90,0,0,"LD"
6,"Shocks","Motion",100,0,0,"LD"
6,"Shocks","Motion",110,0,0,"LD"
6,"Shocks","Motion",120,0,0,"LD"
6,"Shocks","Motion",130,0.025,0.025,"LD"
6,"Shocks","Motion",140,0,0,"LD"
6,"Shocks","Motion",150,0,0,"LD"
6,"Shocks","Motion",160,0,0,"LD"
6,"Shocks","Motion",170,0,0,"LD"
6,"Shocks","Motion",180,0,0,"LD"
6,"Shocks","Motion",190,0,0,"LD"
6,"Shocks","Motion",200,0,0,"LD"
6,"Shocks","Motion",210,0,0,"LD"
6,"Shocks","Motion",220,0,0,"LD"
6,"Shocks","Motion",230,0,0,"LD"
6,"Shocks","Motion",240,0.025,0.025,"LD"
6,"Shocks","Motion",250,0,0,"LD"
6,"Shocks","Motion",260,0,0,"LD"
6,"Shocks","Motion",270,0.1,0.1,"LD"
6,"Shocks","Motion",280,0.45,0.45,"LD"
6,"Shocks","Motion",290,0,0,"LD"
6,"Shocks","Motion",300,0,0,"LD"
6,"Shocks","Motion",310,0,0,"LD"
6,"Shocks","Motion",320,0,0,"LD"
6,"Shocks","Motion",330,0,0,"LD"
6,"Shocks","Motion",340,0,0,"LD"
6,"Shocks","Motion",350,0.05,0.05,"LD"
6,"Shocks","Motion",360,0.125,0.125,"LD"
6,"Shocks","Motion",370,0.125,0.125,"LD"
6,"Shocks","Motion",380,0.1,0.1,"LD"
6,"Shocks","Motion",390,0.075,0.075,"LD"
6,"Shocks","Motion",400,0.075,0.075,"LD"
6,"Shocks","Motion",410,0.175,0.175,"LD"
6,"Shocks","Motion",420,0,0,"LD"
6,"Shocks","Motion",430,0,0,"LD"
6,"Shocks","Motion",440,0,0,"LD"
6,"Shocks","Motion",450,0,0,"LD"
6,"Shocks","Motion",460,0,0,"LD"
6,"Shocks","Motion",470,0,0,"LD"
6,"Shocks","Motion",480,0,0,"LD"
6,"Shocks","Motion",490,0,0,"LD"
6,"Shocks","Motion",500,0,0,"LD"
6,"Shocks","Motion",510,0,0,"LD"
6,"Shocks","Motion",520,0,0,"LD"
6,"Shocks","Motion",530,0,0,"LD"
6,"Shocks","Motion",540,0,0,"LD"
6,"Shocks","Motion",550,0,0,"LD"
6,"Shocks","Motion",560,0,0,"LD"
6,"Shocks","Motion",570,0.025,0.025,"LD"
6,"Shocks","Motion",580,0.075,0.075,"LD"
6,"Shocks","Motion",590,0,0,"LD"
6,"Shocks","Motion",600,0,0,"LD"
6,"Shocks","Motion",610,0,0,"LD"
6,"Shocks","Motion",620,0,0,"LD"
6,"Shocks","Motion",630,0,0,"LD"
6,"Shocks","Motion",640,0,0,"LD"
6,"Shocks","Motion",650,0,0,"LD"
6,"Shocks","Motion",660,0,0,"LD"
6,"Shocks","Motion",670,0,0,"LD"
6,"Shocks","Motion",680,0.15,0.15,"LD"
6,"Shocks","Motion",690,0,0,"LD"
6,"Shocks","Motion",700,0,0,"LD"
6,"Shocks","Motion",710,0.175,0.175,"LD"
6,"Shocks","Motion",720,1.45,0.295,"LD"
6,"Shocks","Motion",730,2.125,0.275,"LD"
6,"Shocks","Motion",740,1.825,0.515,"LD"
6,"Shocks","Motion",750,2.15,0.535,"LD"
6,"Shocks","Motion",760,2.175,0.36,"LD"
6,"Shocks","Motion",770,2.125,0.32,"LD"
6,"Shocks","Motion",780,2.4,0.39,"LD"
6,"Shocks","Motion",790,1.725,0.31,"LD"
6,"Shocks","Motion",800,2,0.525,"LD"
6,"Shocks","Motion",810,2.275,0.28,"LD"
6,"Shocks","Motion",820,2.225,0.47,"LD"
6,"Shocks","Motion",830,1.275,0.29,"LD"
6,"Shocks","Motion",840,2,0.285,"LD"
6,"Shocks","Motion",850,1.775,0.33,"LD"
6,"Shocks","Motion",860,1.3,0.35,"LD"
6,"Shocks","Motion",870,1.8,0.485,"LD"
6,"Shocks","Motion",880,0.9,0.4,"LD"
6,"Shocks","Motion",890,0.5,0.3,"LD"
6,"Shocks","Motion",900,0.95,0.425,"LD"
6,"Shocks","Motion",910,0.95,0.39,"LD"
6,"Shocks","Motion",920,1.275,0.53,"LD"
6,"Shocks","Motion",930,1.225,0.345,"LD"
6,"Shocks","Motion",940,1.25,0.62,"LD"
6,"Shocks","Motion",950,1.825,0.62,"LD"
6,"Shocks","Motion",960,1.1,0.365,"LD"
6,"Shocks","Motion",970,0.45,0.245,"LD"
6,"Shocks","Motion",980,0.4,0.37,"LD"
6,"Shocks","Motion",990,0.275,0.275,"LD"
6,"Shocks","Motion",1000,0.95,0.95,"LD"
6,"Shocks","Motion",1010,0.35,0.255,"LD"
6,"Shocks","Motion",1020,0.7,0.425,"LD"
6,"Shocks","Motion",1030,0.325,0.21,"LD"
6,"Shocks","Motion",1040,0.9,0.39,"LD"
6,"Shocks","Motion",1050,0.975,0.435,"LD"
6,"Shocks","Motion",1060,0.825,0.325,"LD"
6,"Shocks","Motion",1070,0.9,0.465,"LD"
6,"Shocks","Motion",1080,0.35,0.25,"LD"
6,"Shocks","Motion",1090,0.85,0.605,"LD"
6,"Shocks","Motion",1100,0.5,0.295,"LD"
6,"Shocks","Motion",1110,0.2,0.2,"LD"
6,"Shocks","Motion",1120,0.45,0.45,"LD"
6,"Shocks","Motion",1130,0.425,0.34,"LD"
6,"Shocks","Motion",1140,0.075,0.075,"LD"
6,"Shocks","Motion",1150,0.5,0.5,"LD"
6,"Shocks","Motion",1160,0.325,0.3,"LD"
6,"Shocks","Motion",1170,0.475,0.475,"LD"
6,"Shocks","Motion",1180,0.225,0.225,"LD"
6,"Shocks","Motion",1190,0,0,"LD"
6,"Shocks","Motion",1200,0,0,"LD"
6,"Shocks","Motion",1210,0.05,0.05,"LD"
6,"Shocks","Motion",1220,0.025,0.025,"LD"
6,"Shocks","Motion",1230,1.025,0.395,"LD"
6,"Shocks","Motion",1240,0.05,0.05,"LD"
6,"Shocks","Motion",1250,0,0,"LD"
6,"Shocks","Motion",1260,0,0,"LD"
6,"Shocks","Motion",1270,0,0,"LD"
6,"Shocks","Motion",1280,0.75,0.285,"LD"
6,"Shocks","Motion",1290,1.05,0.52,"LD"
6,"Shocks","Motion",1300,0.025,0.025,"LD"
6,"Shocks","Motion",1310,0.35,0.33,"LD"
6,"Shocks","Motion",1320,0.85,0.54,"LD"
6,"Shocks","Motion",1330,0.6,0.385,"LD"
6,"Shocks","Motion",1340,0.875,0.64,"LD"
6,"Shocks","Motion",1350,1.2,0.485,"LD"
6,"Shocks","Motion",1360,1.05,0.375,"LD"
6,"Shocks","Motion",1370,1.225,0.46,"LD"
6,"Shocks","Motion",1380,1.4,0.435,"LD"
6,"Shocks","Motion",1390,1.175,0.565,"LD"
6,"Shocks","Motion",1400,1.05,0.49,"LD"
6,"Shocks","Motion",1410,1.275,0.645,"LD"
6,"Shocks","Motion",1420,0.825,0.53,"LD"
6,"Shocks","Motion",1430,0.625,0.355,"LD"
6,"Baseline","Nest",0,1.2,0.7,"LD"
6,"Baseline","Nest",10,0.95,0.6,"LD"
6,"Baseline","Nest",20,0.25,0.22,"LD"
6,"Baseline","Nest",30,0,0,"LD"
6,"Baseline","Nest",40,0.07,0.07,"LD"
6,"Baseline","Nest",50,0.62,0.56,"LD"
6,"Baseline","Nest",60,0.5,0.47,"LD"
6,"Baseline","Nest",70,0.55,0.55,"LD"
6,"Baseline","Nest",80,0.05,0.05,"LD"
6,"Baseline","Nest",90,0.15,0.12,"LD"
6,"Baseline","Nest",100,1.2,0.9,"LD"
6,"Baseline","Nest",110,1.5,0.52,"LD"
6,"Baseline","Nest",120,0.97,0.33,"LD"
6,"Baseline","Nest",130,0.25,0.25,"LD"
6,"Baseline","Nest",140,0,0,"LD"
6,"Baseline","Nest",150,0.37,0.37,"LD"
6,"Baseline","Nest",160,0.42,0.42,"LD"
6,"Baseline","Nest",170,0,0,"LD"
6,"Baseline","Nest",180,0.1,0.07,"LD"
6,"Baseline","Nest",190,0.78,0.78,"LD"
6,"Baseline","Nest",200,0.85,0.72,"LD"
6,"Baseline","Nest",210,1.12,0.52,"LD"
6,"Baseline","Nest",220,0.8,0.46,"LD"
6,"Baseline","Nest",230,0.25,0.22,"LD"
6,"Baseline","Nest",240,1.1,0.85,"LD"
6,"Baseline","Nest",250,2.17,0.81,"LD"
6,"Baseline","Nest",260,1.87,0.7,"LD"
6,"Baseline","Nest",270,1,0.68,"LD"
6,"Baseline","Nest",280,1.43,1.06,"LD"
6,"Baseline","Nest",290,1,0.63,"LD"
6,"Baseline","Nest",300,0.75,0.49,"LD"
6,"Baseline","Nest",310,0.15,0.15,"LD"
6,"Baseline","Nest",320,0.42,0.36,"LD"
6,"Baseline","Nest",330,0.4,0.21,"LD"
6,"Baseline","Nest",340,0.93,0.54,"LD"
6,"Baseline","Nest",350,0.9,0.49,"LD"
6,"Baseline","Nest",360,1.75,0.74,"LD"
6,"Baseline","Nest",370,0.93,0.74,"LD"
6,"Baseline","Nest",380,1.52,0.71,"LD"
6,"Baseline","Nest",390,1.47,0.67,"LD"
6,"Baseline","Nest",400,1.23,0.61,"LD"
6,"Baseline","Nest",410,1,0.68,"LD"
6,"Baseline","Nest",420,0.8,0.47,"LD"
6,"Baseline","Nest",430,0.4,0.4,"LD"
6,"Baseline","Nest",440,0.7,0.6,"LD"
6,"Baseline","Nest",450,1.02,0.61,"LD"
6,"Baseline","Nest",460,1.1,0.8,"LD"
6,"Baseline","Nest",470,1.02,0.81,"LD"
6,"Baseline","Nest",480,0.28,0.28,"LD"
6,"Baseline","Nest",490,0.17,0.17,"LD"
6,"Baseline","Nest",500,0.2,0.2,"LD"
6,"Baseline","Nest",510,0.42,0.33,"LD"
6,"Baseline","Nest",520,0.03,0.03,"LD"
6,"Baseline","Nest",530,0.03,0.03,"LD"
6,"Baseline","Nest",540,0.55,0.55,"LD"
6,"Baseline","Nest",550,0.72,0.69,"LD"
6,"Baseline","Nest",560,0.33,0.33,"LD"
6,"Baseline","Nest",570,0.17,0.17,"LD"
6,"Baseline","Nest",580,0.72,0.29,"LD"
6,"Baseline","Nest",590,0.65,0.43,"LD"
6,"Baseline","Nest",600,0.5,0.5,"LD"
6,"Baseline","Nest",610,0.57,0.43,"LD"
6,"Baseline","Nest",620,0.17,0.14,"LD"
6,"Baseline","Nest",630,0,0,"LD"
6,"Baseline","Nest",640,0.17,0.14,"LD"
6,"Baseline","Nest",650,0.9,0.66,"LD"
6,"Baseline","Nest",660,0.37,0.37,"LD"
6,"Baseline","Nest",670,0.05,0.03,"LD"
6,"Baseline","Nest",680,0.2,0.17,"LD"
6,"Baseline","Nest",690,0,0,"LD"
6,"Baseline","Nest",700,0.07,0.07,"LD"
6,"Baseline","Nest",710,0.12,0.09,"LD"
6,"Baseline","Nest",720,0.68,0.36,"LD"
6,"Baseline","Nest",730,0.8,0.15,"LD"
6,"Baseline","Nest",740,1.37,0.52,"LD"
6,"Baseline","Nest",750,0.95,0.54,"LD"
6,"Baseline","Nest",760,1.25,0.41,"LD"
6,"Baseline","Nest",770,1.45,0.26,"LD"
6,"Baseline","Nest",780,2.12,0.43,"LD"
6,"Baseline","Nest",790,2.25,0.28,"LD"
6,"Baseline","Nest",800,1.8,0.23,"LD"
6,"Baseline","Nest",810,2.02,0.23,"LD"
6,"Baseline","Nest",820,1.6,0.21,"LD"
6,"Baseline","Nest",830,1.45,0.57,"LD"
6,"Baseline","Nest",840,1.48,0.51,"LD"
6,"Baseline","Nest",850,1.33,0.27,"LD"
6,"Baseline","Nest",860,1.7,0.27,"LD"
6,"Baseline","Nest",870,1.62,0.59,"LD"
6,"Baseline","Nest",880,1.07,0.58,"LD"
6,"Baseline","Nest",890,1.15,0.3,"LD"
6,"Baseline","Nest",900,1.15,0.44,"LD"
6,"Baseline","Nest",910,1.25,0.45,"LD"
6,"Baseline","Nest",920,1.25,0.67,"LD"
6,"Baseline","Nest",930,0.87,0.35,"LD"
6,"Baseline","Nest",940,1.18,0.4,"LD"
6,"Baseline","Nest",950,1.32,0.58,"LD"
6,"Baseline","Nest",960,1.43,0.55,"LD"
6,"Baseline","Nest",970,1.42,0.4,"LD"
6,"Baseline","Nest",980,2.2,0.27,"LD"
6,"Baseline","Nest",990,2.4,0.17,"LD"
6,"Baseline","Nest",1000,2.02,0.4,"LD"
6,"Baseline","Nest",1010,1.93,0.61,"LD"
6,"Baseline","Nest",1020,2.15,0.75,"LD"
6,"Baseline","Nest",1030,2.02,0.27,"LD"
6,"Baseline","Nest",1040,1.55,0.5,"LD"
6,"Baseline","Nest",1050,1.78,0.61,"LD"
6,"Baseline","Nest",1060,1.18,0.46,"LD"
6,"Baseline","Nest",1070,0.25,0.25,"LD"
6,"Baseline","Nest",1080,0.1,0.1,"LD"
6,"Baseline","Nest",1090,0.05,0.03,"LD"
6,"Baseline","Nest",1100,0.03,0.03,"LD"
6,"Baseline","Nest",1110,0.23,0.19,"LD"
6,"Baseline","Nest",1120,0.73,0.46,"LD"
6,"Baseline","Nest",1130,0.93,0.5,"LD"
6,"Baseline","Nest",1140,1.65,0.31,"LD"
6,"Baseline","Nest",1150,2.3,0.38,"LD"
6,"Baseline","Nest",1160,1.47,0.5,"LD"
6,"Baseline","Nest",1170,1.92,0.46,"LD"
6,"Baseline","Nest",1180,1.25,0.39,"LD"
6,"Baseline","Nest",1190,0.68,0.39,"LD"
6,"Baseline","Nest",1200,0.8,0.49,"LD"
6,"Baseline","Nest",1210,0.3,0.18,"LD"
6,"Baseline","Nest",1220,0.05,0.05,"LD"
6,"Baseline","Nest",1230,0.03,0.03,"LD"
6,"Baseline","Nest",1240,0.17,0.17,"LD"
6,"Baseline","Nest",1250,0.58,0.3,"LD"
6,"Baseline","Nest",1260,0.78,0.48,"LD"
6,"Baseline","Nest",1270,0.78,0.45,"LD"
6,"Baseline","Nest",1280,1.62,0.65,"LD"
6,"Baseline","Nest",1290,2.08,0.37,"LD"
6,"Baseline","Nest",1300,1,0.33,"LD"
6,"Baseline","Nest",1310,0.8,0.47,"LD"
6,"Baseline","Nest",1320,1.07,0.65,"LD"
6,"Baseline","Nest",1330,0.55,0.34,"LD"
6,"Baseline","Nest",1340,0.95,0.52,"LD"
6,"Baseline","Nest",1350,0.37,0.34,"LD"
6,"Baseline","Nest",1360,0.6,0.6,"LD"
6,"Baseline","Nest",1370,0.7,0.67,"LD"
6,"Baseline","Nest",1380,0.65,0.65,"LD"
6,"Baseline","Nest",1390,0.83,0.34,"LD"
6,"Baseline","Nest",1400,1.82,0.65,"LD"
6,"Baseline","Nest",1410,1.75,0.21,"LD"
6,"Baseline","Nest",1420,1.55,0.18,"LD"
6,"Baseline","Nest",1430,1.4,0.28,"LD"
6,"Shocks","Nest",0,1.8,0.49,"LD"
6,"Shocks","Nest",10,2,0.52,"LD"
6,"Shocks","Nest",20,1.82,0.31,"LD"
6,"Shocks","Nest",30,0.95,0.76,"LD"
6,"Shocks","Nest",40,0.47,0.47,"LD"
6,"Shocks","Nest",50,0.33,0.33,"LD"
6,"Shocks","Nest",60,0.33,0.33,"LD"
6,"Shocks","Nest",70,0.53,0.53,"LD"
6,"Shocks","Nest",80,0.12,0.12,"LD"
6,"Shocks","Nest",90,0.15,0.12,"LD"
6,"Shocks","Nest",100,0,0,"LD"
6,"Shocks","Nest",110,0,0,"LD"
6,"Shocks","Nest",120,0,0,"LD"
6,"Shocks","Nest",130,0.6,0.6,"LD"
6,"Shocks","Nest",140,0.35,0.32,"LD"
6,"Shocks","Nest",150,0.45,0.31,"LD"
6,"Shocks","Nest",160,0.55,0.24,"LD"
6,"Shocks","Nest",170,0.78,0.5,"LD"
6,"Shocks","Nest",180,0.68,0.39,"LD"
6,"Shocks","Nest",190,0.15,0.15,"LD"
6,"Shocks","Nest",200,0.07,0.07,"LD"
6,"Shocks","Nest",210,0.42,0.36,"LD"
6,"Shocks","Nest",220,0.6,0.6,"LD"
6,"Shocks","Nest",230,0.72,0.54,"LD"
6,"Shocks","Nest",240,0.42,0.42,"LD"
6,"Shocks","Nest",250,0.15,0.15,"LD"
6,"Shocks","Nest",260,0.25,0.25,"LD"
6,"Shocks","Nest",270,0.65,0.45,"LD"
6,"Shocks","Nest",280,1.2,0.83,"LD"
6,"Shocks","Nest",290,0.83,0.79,"LD"
6,"Shocks","Nest",300,1.07,1.01,"LD"
6,"Shocks","Nest",310,0.75,0.75,"LD"
6,"Shocks","Nest",320,0.87,0.84,"LD"
6,"Shocks","Nest",330,0.7,0.67,"LD"
6,"Shocks","Nest",340,0.87,0.65,"LD"
6,"Shocks","Nest",350,1.4,0.85,"LD"
6,"Shocks","Nest",360,0.87,0.72,"LD"
6,"Shocks","Nest",370,0.85,0.43,"LD"
6,"Shocks","Nest",380,0.65,0.65,"LD"
6,"Shocks","Nest",390,0.75,0.72,"LD"
6,"Shocks","Nest",400,1.27,0.68,"LD"
6,"Shocks","Nest",410,1.1,0.59,"LD"
6,"Shocks","Nest",420,1.27,0.74,"LD"
6,"Shocks","Nest",430,0.53,0.43,"LD"
6,"Shocks","Nest",440,0.23,0.23,"LD"
6,"Shocks","Nest",450,0.1,0.06,"LD"
