"Mouse","Stage","Behavior","Time","Amplitude","SEM","Condition"
2,"Shocks","Food",1040,0.28,0.18,"DD"
2,"Shocks","Food",1050,0.15,0.12,"DD"
2,"Shocks","Food",1060,0.03,0.03,"DD"
2,"Shocks","Food",1070,0.33,0.33,"DD"
2,"Shocks","Food",1080,0.15,0.1,"DD"
2,"Shocks","Food",1090,0.23,0.09,"DD"
2,"Shocks","Food",1100,0.07,0.07,"DD"
2,"Shocks","Food",1110,0.17,0.17,"DD"
2,"Shocks","Food",1120,0.03,0.03,"DD"
2,"Shocks","Food",1130,0,0,"DD"
2,"Shocks","Food",1140,0.08,0.05,"DD"
2,"Shocks","Food",1150,0.32,0.19,"DD"
2,"Shocks","Food",1160,0.08,0.05,"DD"
2,"Shocks","Food",1170,0.03,0.03,"DD"
2,"Shocks","Food",1180,0.1,0.07,"DD"
2,"Shocks","Food",1190,0,0,"DD"
2,"Shocks","Food",1200,0.12,0.12,"DD"
2,"Shocks","Food",1210,0,0,"DD"
2,"Shocks","Food",1220,0,0,"DD"
2,"Shocks","Food",1230,0.4,0.25,"DD"
2,"Shocks","Food",1240,0.25,0.05,"DD"
2,"Shocks","Food",1250,0.08,0.05,"DD"
2,"Shocks","Food",1260,0.15,0.09,"DD"
2,"Shocks","Food",1270,0.2,0.2,"DD"
2,"Shocks","Food",1280,0,0,"DD"
2,"Shocks","Food",1290,0.15,0.09,"DD"
2,"Shocks","Food",1300,0.05,0.05,"DD"
2,"Shocks","Food",1310,0.15,0.09,"DD"
2,"Shocks","Food",1320,0.05,0.05,"DD"
2,"Shocks","Food",1330,0,0,"DD"
2,"Shocks","Food",1340,0.25,0.17,"DD"
2,"Shocks","Food",1350,0.07,0.07,"DD"
2,"Shocks","Food",1360,0,0,"DD"
2,"Shocks","Food",1370,0,0,"DD"
2,"Shocks","Food",1380,0,0,"DD"
2,"Shocks","Food",1390,0,0,"DD"
2,"Shocks","Food",1400,0,0,"DD"
2,"Shocks","Food",1410,0.05,0.05,"DD"
2,"Shocks","Food",1420,0.05,0.05,"DD"
2,"Shocks","Food",1430,0.1,0.1,"DD"
7,"Baseline","Food",0,1.98,1.62,"DD"
7,"Baseline","Food",10,1.2,0.7,"DD"
7,"Baseline","Food",20,0.12,0.09,"DD"
7,"Baseline","Food",30,3.07,2.69,"DD"
7,"Baseline","Food",40,1.05,0.56,"DD"
7,"Baseline","Food",50,1.75,1.43,"DD"
7,"Baseline","Food",60,0.5,0.33,"DD"
7,"Baseline","Food",70,1.47,0.86,"DD"
7,"Baseline","Food",80,0,0,"DD"
7,"Baseline","Food",90,0.03,0.03,"DD"
7,"Baseline","Food",100,0.05,0.05,"DD"
7,"Baseline","Food",110,0,0,"DD"
7,"Baseline","Food",120,0,0,"DD"
7,"Baseline","Food",130,0,0,"DD"
7,"Baseline","Food",140,0.07,0.07,"DD"
7,"Baseline","Food",150,0,0,"DD"
7,"Baseline","Food",160,0.25,0.25,"DD"
7,"Baseline","Food",170,0,0,"DD"
7,"Baseline","Food",180,0.1,0.1,"DD"
7,"Baseline","Food",190,0.03,0.03,"DD"
7,"Baseline","Food",200,0,0,"DD"
7,"Baseline","Food",210,0,0,"DD"
7,"Baseline","Food",220,0,0,"DD"
7,"Baseline","Food",230,0.17,0.17,"DD"
7,"Baseline","Food",240,0.03,0.03,"DD"
7,"Baseline","Food",250,0.07,0.07,"DD"
7,"Baseline","Food",260,0,0,"DD"
7,"Baseline","Food",270,0.03,0.03,"DD"
7,"Baseline","Food",280,0,0,"DD"
7,"Baseline","Food",290,0,0,"DD"
7,"Baseline","Food",300,0.1,0.1,"DD"
7,"Baseline","Food",310,0.05,0.05,"DD"
7,"Baseline","Food",320,0,0,"DD"
7,"Baseline","Food",330,0.03,0.03,"DD"
7,"Baseline","Food",340,0,0,"DD"
7,"Baseline","Food",350,0,0,"DD"
7,"Baseline","Food",360,0.07,0.07,"DD"
7,"Baseline","Food",370,0,0,"DD"
7,"Baseline","Food",380,0,0,"DD"
7,"Baseline","Food",390,0,0,"DD"
7,"Baseline","Food",400,0,0,"DD"
7,"Baseline","Food",410,0.05,0.05,"DD"
7,"Baseline","Food",420,0,0,"DD"
7,"Baseline","Food",430,0,0,"DD"
7,"Baseline","Food",440,0,0,"DD"
7,"Baseline","Food",450,0,0,"DD"
7,"Baseline","Food",460,0.07,0.07,"DD"
7,"Baseline","Food",470,0.03,0.03,"DD"
7,"Baseline","Food",480,0.05,0.03,"DD"
7,"Baseline","Food",490,0.05,0.03,"DD"
7,"Baseline","Food",500,0,0,"DD"
7,"Baseline","Food",510,0.03,0.03,"DD"
7,"Baseline","Food",520,0.22,0.14,"DD"
7,"Baseline","Food",530,1.05,0.89,"DD"
7,"Baseline","Food",540,0,0,"DD"
7,"Baseline","Food",550,0.03,0.03,"DD"
7,"Baseline","Food",560,0,0,"DD"
7,"Baseline","Food",570,0.05,0.05,"DD"
7,"Baseline","Food",580,0,0,"DD"
7,"Baseline","Food",590,0.2,0.2,"DD"
7,"Baseline","Food",600,0,0,"DD"
7,"Baseline","Food",610,0,0,"DD"
7,"Baseline","Food",620,0,0,"DD"
7,"Baseline","Food",630,0,0,"DD"
7,"Baseline","Food",640,0.03,0.03,"DD"
7,"Baseline","Food",650,0.17,0.17,"DD"
7,"Baseline","Food",660,0,0,"DD"
7,"Baseline","Food",670,0.17,0.17,"DD"
7,"Baseline","Food",680,0.03,0.03,"DD"
7,"Baseline","Food",690,0.15,0.12,"DD"
7,"Baseline","Food",700,0,0,"DD"
7,"Baseline","Food",710,0.05,0.03,"DD"
7,"Baseline","Food",720,0.1,0.1,"DD"
7,"Baseline","Food",730,0.03,0.03,"DD"
7,"Baseline","Food",740,0.65,0.47,"DD"
7,"Baseline","Food",750,1.05,1.05,"DD"
7,"Baseline","Food",760,0.6,0.22,"DD"
7,"Baseline","Food",770,2.25,0.92,"DD"
7,"Baseline","Food",780,0.9,0.67,"DD"
7,"Baseline","Food",790,0.72,0.11,"DD"
7,"Baseline","Food",800,1.5,1.43,"DD"
7,"Baseline","Food",810,1.18,1.08,"DD"
7,"Baseline","Food",820,0.43,0.27,"DD"
7,"Baseline","Food",830,0.35,0.35,"DD"
7,"Baseline","Food",840,0.03,0.03,"DD"
7,"Baseline","Food",850,0.53,0.32,"DD"
7,"Baseline","Food",860,0.62,0.47,"DD"
7,"Baseline","Food",870,1,0.62,"DD"
7,"Baseline","Food",880,0.33,0.2,"DD"
7,"Baseline","Food",890,0.05,0.05,"DD"
7,"Baseline","Food",900,0.97,0.56,"DD"
7,"Baseline","Food",910,0.53,0.46,"DD"
7,"Baseline","Food",920,0.05,0.05,"DD"
7,"Baseline","Food",930,0,0,"DD"
7,"Baseline","Food",940,0.05,0.05,"DD"
7,"Baseline","Food",950,0.03,0.03,"DD"
7,"Baseline","Food",960,0.45,0.45,"DD"
7,"Baseline","Food",970,0.7,0.7,"DD"
7,"Baseline","Food",980,2.02,1.23,"DD"
7,"Baseline","Food",990,0.9,0.41,"DD"
7,"Baseline","Food",1000,0.25,0.13,"DD"
7,"Baseline","Food",1010,0,0,"DD"
7,"Baseline","Food",1020,1.15,0.89,"DD"
7,"Baseline","Food",1030,0.3,0.3,"DD"
7,"Baseline","Food",1040,0.25,0.25,"DD"
7,"Baseline","Food",1050,0.72,0.72,"DD"
7,"Baseline","Food",1060,0,0,"DD"
7,"Baseline","Food",1070,0,0,"DD"
7,"Baseline","Food",1080,0.75,0.48,"DD"
7,"Baseline","Food",1090,2.5,1.4,"DD"
7,"Baseline","Food",1100,0.05,0.05,"DD"
7,"Baseline","Food",1110,0.93,0.93,"DD"
7,"Baseline","Food",1120,1.32,1.32,"DD"
7,"Baseline","Food",1130,0.1,0.06,"DD"
7,"Baseline","Food",1140,0.4,0.2,"DD"
7,"Baseline","Food",1150,0.7,0.49,"DD"
7,"Baseline","Food",1160,2.07,2.04,"DD"
7,"Baseline","Food",1170,1.15,1.15,"DD"
7,"Baseline","Food",1180,0.25,0.25,"DD"
7,"Baseline","Food",1190,0,0,"DD"
7,"Baseline","Food",1200,0.05,0.05,"DD"
7,"Baseline","Food",1210,0.03,0.03,"DD"
7,"Baseline","Food",1220,0.05,0.05,"DD"
7,"Baseline","Food",1230,0.53,0.53,"DD"
7,"Baseline","Food",1240,0,0,"DD"
7,"Baseline","Food",1250,2.25,2.22,"DD"
7,"Baseline","Food",1260,0.65,0.65,"DD"
7,"Baseline","Food",1270,0.15,0.1,"DD"
7,"Baseline","Food",1280,0,0,"DD"
7,"Baseline","Food",1290,0.03,0.03,"DD"
7,"Baseline","Food",1300,0.6,0.6,"DD"
7,"Baseline","Food",1310,0.6,0.6,"DD"
7,"Baseline","Food",1320,0.53,0.38,"DD"
7,"Baseline","Food",1330,0.03,0.03,"DD"
7,"Baseline","Food",1340,0.05,0.05,"DD"
7,"Baseline","Food",1350,0.05,0.03,"DD"
7,"Baseline","Food",1360,0.05,0.05,"DD"
7,"Baseline","Food",1370,1.25,1.25,"DD"
7,"Baseline","Food",1380,0.1,0.06,"DD"
7,"Baseline","Food",1390,0.23,0.09,"DD"
7,"Baseline","Food",1400,0.17,0.14,"DD"
7,"Baseline","Food",1410,0.7,0.39,"DD"
7,"Baseline","Food",1420,2.1,1.32,"DD"
7,"Baseline","Food",1430,1.92,1.5,"DD"
7,"Post","Food",0,1.85,0.73,"DD"
7,"Post","Food",10,0.57,0.31,"DD"
7,"Post","Food",20,0.43,0.39,"DD"
7,"Post","Food",30,0,0,"DD"
7,"Post","Food",40,0,0,"DD"
7,"Post","Food",50,0.03,0.03,"DD"
7,"Post","Food",60,1.05,0.51,"DD"
7,"Post","Food",70,0.85,0.85,"DD"
7,"Post","Food",80,0.4,0.24,"DD"
7,"Post","Food",90,0.57,0.3,"DD"
7,"Post","Food",100,1.52,0.93,"DD"
7,"Post","Food",110,1.1,0.47,"DD"
7,"Post","Food",120,2.2,0.87,"DD"
7,"Post","Food",130,0.75,0.33,"DD"
7,"Post","Food",140,0.62,0.3,"DD"
7,"Post","Food",150,0.65,0.65,"DD"
7,"Post","Food",160,0.35,0.35,"DD"
7,"Post","Food",170,0.1,0.1,"DD"
7,"Post","Food",180,0.05,0.05,"DD"
7,"Post","Food",190,0.1,0.1,"DD"
7,"Post","Food",200,0,0,"DD"
7,"Post","Food",210,0,0,"DD"
7,"Post","Food",220,0,0,"DD"
7,"Post","Food",230,0.03,0.03,"DD"
7,"Post","Food",240,0,0,"DD"
7,"Post","Food",250,0,0,"DD"
7,"Post","Food",260,0,0,"DD"
7,"Post","Food",270,0,0,"DD"
7,"Post","Food",280,0,0,"DD"
7,"Post","Food",290,0,0,"DD"
7,"Post","Food",300,0,0,"DD"
7,"Post","Food",310,0,0,"DD"
7,"Post","Food",320,0.03,0.03,"DD"
7,"Post","Food",330,0,0,"DD"
7,"Post","Food",340,0,0,"DD"
7,"Post","Food",350,0.12,0.12,"DD"
7,"Post","Food",360,0,0,"DD"
7,"Post","Food",370,0,0,"DD"
7,"Post","Food",380,0,0,"DD"
7,"Post","Food",390,0,0,"DD"
7,"Post","Food",400,0.07,0.07,"DD"
7,"Post","Food",410,0.12,0.12,"DD"
7,"Post","Food",420,0,0,"DD"
7,"Post","Food",430,0,0,"DD"
7,"Post","Food",440,0,0,"DD"
7,"Post","Food",450,0,0,"DD"
7,"Post","Food",460,0,0,"DD"
7,"Post","Food",470,0,0,"DD"
7,"Post","Food",480,0,0,"DD"
7,"Post","Food",490,0,0,"DD"
7,"Post","Food",500,0,0,"DD"
7,"Post","Food",510,0,0,"DD"
7,"Post","Food",520,0,0,"DD"
7,"Post","Food",530,0,0,"DD"
7,"Post","Food",540,0.55,0.55,"DD"
7,"Post","Food",550,0.2,0.2,"DD"
7,"Post","Food",560,0,0,"DD"
7,"Post","Food",570,0,0,"DD"
7,"Post","Food",580,0,0,"DD"
7,"Post","Food",590,0,0,"DD"
7,"Post","Food",600,0.03,0.03,"DD"
7,"Post","Food",610,0,0,"DD"
7,"Post","Food",620,0,0,"DD"
7,"Post","Food",630,0.03,0.03,"DD"
7,"Post","Food",640,0.05,0.05,"DD"
7,"Post","Food",650,0.05,0.03,"DD"
7,"Post","Food",660,0.7,0.39,"DD"
7,"Post","Food",670,0.23,0.13,"DD"
7,"Post","Food",680,0,0,"DD"
7,"Post","Food",690,0,0,"DD"
7,"Post","Food",700,0,0,"DD"
7,"Post","Food",710,0,0,"DD"
7,"Post","Food",720,0.03,0.03,"DD"
7,"Post","Food",730,0.12,0.08,"DD"
7,"Post","Food",740,0.68,0.49,"DD"
7,"Post","Food",750,0.7,0.7,"DD"
7,"Post","Food",760,0.65,0.38,"DD"
7,"Post","Food",770,1.23,0.48,"DD"
7,"Post","Food",780,3.38,2.5,"DD"
7,"Post","Food",790,1.15,0.6,"DD"
7,"Post","Food",800,0.58,0.41,"DD"
7,"Post","Food",810,1.32,0.47,"DD"
7,"Post","Food",820,1.17,1.14,"DD"
7,"Post","Food",830,1.9,1.02,"DD"
7,"Post","Food",840,0.7,0.52,"DD"
7,"Post","Food",850,1.78,1.32,"DD"
7,"Post","Food",860,0.17,0.14,"DD"
7,"Post","Food",870,1.48,0.96,"DD"
7,"Post","Food",880,0.57,0.36,"DD"
7,"Post","Food",890,0.12,0.05,"DD"
7,"Post","Food",900,0,0,"DD"
7,"Post","Food",910,0.9,0.9,"DD"
7,"Post","Food",920,0.33,0.33,"DD"
7,"Post","Food",930,0,0,"DD"
7,"Post","Food",940,0.03,0.03,"DD"
7,"Post","Food",950,0.33,0.29,"DD"
7,"Post","Food",960,1.9,0.44,"DD"
7,"Post","Food",970,0.68,0.68,"DD"
7,"Post","Food",980,0,0,"DD"
7,"Post","Food",990,0.23,0.23,"DD"
7,"Post","Food",1000,0.1,0.07,"DD"
7,"Post","Food",1010,0.33,0.33,"DD"
7,"Post","Food",1020,0.3,0.27,"DD"
7,"Post","Food",1030,0.12,0.12,"DD"
7,"Post","Food",1040,0.65,0.65,"DD"
7,"Post","Food",1050,0.75,0.48,"DD"
7,"Post","Food",1060,1.07,1.04,"DD"
7,"Post","Food",1070,0.5,0.5,"DD"
7,"Post","Food",1080,0.17,0.14,"DD"
7,"Post","Food",1090,0.2,0.14,"DD"
7,"Post","Food",1100,1.1,0.66,"DD"
7,"Post","Food",1110,0.57,0.33,"DD"
7,"Post","Food",1120,1.52,0.7,"DD"
7,"Post","Food",1130,1.4,0.91,"DD"
7,"Post","Food",1140,0.85,0.61,"DD"
7,"Post","Food",1150,0.25,0.17,"DD"
7,"Post","Food",1160,0.05,0.05,"DD"
7,"Post","Food",1170,0.83,0.79,"DD"
7,"Post","Food",1180,0.42,0.42,"DD"
7,"Post","Food",1190,0,0,"DD"
7,"Post","Food",1200,0,0,"DD"
7,"Post","Food",1210,0.1,0.1,"DD"
7,"Post","Food",1220,0.75,0.68,"DD"
7,"Post","Food",1230,0.3,0.3,"DD"
7,"Post","Food",1240,0.3,0.3,"DD"
7,"Post","Food",1250,0.12,0.12,"DD"
7,"Post","Food",1260,0.17,0.17,"DD"
7,"Post","Food",1270,0.17,0.1,"DD"
7,"Post","Food",1280,0,0,"DD"
7,"Post","Food",1290,0.37,0.34,"DD"
7,"Post","Food",1300,0.43,0.31,"DD"
7,"Post","Food",1310,0.23,0.23,"DD"
7,"Post","Food",1320,0,0,"DD"
7,"Post","Food",1330,0,0,"DD"
7,"Post","Food",1340,0.7,0.7,"DD"
7,"Post","Food",1350,0,0,"DD"
7,"Post","Food",1360,0.05,0.05,"DD"
7,"Post","Food",1370,0.25,0.15,"DD"
7,"Post","Food",1380,0.93,0.86,"DD"
7,"Post","Food",1390,0.25,0.25,"DD"
7,"Post","Food",1400,0,0,"DD"
7,"Post","Food",1410,0.25,0.25,"DD"
7,"Post","Food",1420,0.17,0.1,"DD"
7,"Post","Food",1430,0.95,0.34,"DD"
7,"Shocks","Food",0,0.33,0.21,"DD"
7,"Shocks","Food",10,0.62,0.59,"DD"
7,"Shocks","Food",20,0.32,0.19,"DD"
7,"Shocks","Food",30,0.68,0.29,"DD"
7,"Shocks","Food",40,1.07,0.44,"DD"
7,"Shocks","Food",50,0.35,0.35,"DD"
7,"Shocks","Food",60,1.92,1.16,"DD"
7,"Shocks","Food",70,0.7,0.7,"DD"
7,"Shocks","Food",80,0.57,0.31,"DD"
7,"Shocks","Food",90,0.87,0.45,"DD"
7,"Shocks","Food",100,0.6,0.35,"DD"
7,"Shocks","Food",110,0.98,0.37,"DD"
7,"Shocks","Food",120,0.73,0.45,"DD"
7,"Shocks","Food",130,0.55,0.32,"DD"
7,"Shocks","Food",140,0.15,0.15,"DD"
7,"Shocks","Food",150,0,0,"DD"
7,"Shocks","Food",160,0.05,0.05,"DD"
7,"Shocks","Food",170,1.02,0.87,"DD"
7,"Shocks","Food",180,0,0,"DD"
7,"Shocks","Food",190,0,0,"DD"
7,"Shocks","Food",200,0.03,0.03,"DD"
7,"Shocks","Food",210,0.03,0.03,"DD"
7,"Shocks","Food",220,0.03,0.03,"DD"
7,"Shocks","Food",230,0,0,"DD"
7,"Shocks","Food",240,0,0,"DD"
7,"Shocks","Food",250,0,0,"DD"
7,"Shocks","Food",260,0,0,"DD"
7,"Shocks","Food",270,0.05,0.03,"DD"
7,"Shocks","Food",280,0,0,"DD"
7,"Shocks","Food",290,0,0,"DD"
7,"Shocks","Food",300,0.62,0.59,"DD"
7,"Shocks","Food",310,0,0,"DD"
7,"Shocks","Food",320,0.03,0.03,"DD"
7,"Shocks","Food",330,0.1,0.1,"DD"
7,"Shocks","Food",340,0,0,"DD"
7,"Shocks","Food",350,0,0,"DD"
7,"Shocks","Food",360,0,0,"DD"
7,"Shocks","Food",370,0,0,"DD"
7,"Shocks","Food",380,0,0,"DD"
7,"Shocks","Food",390,0,0,"DD"
7,"Shocks","Food",400,0,0,"DD"
7,"Shocks","Food",410,0,0,"DD"
7,"Shocks","Food",420,0,0,"DD"
7,"Shocks","Food",430,0,0,"DD"
7,"Shocks","Food",440,0,0,"DD"
7,"Shocks","Food",450,0,0,"DD"
7,"Shocks","Food",460,0,0,"DD"
7,"Shocks","Food",470,0.03,0.03,"DD"
7,"Shocks","Food",480,0.05,0.05,"DD"
7,"Shocks","Food",490,0.2,0.2,"DD"
7,"Shocks","Food",500,0,0,"DD"
7,"Shocks","Food",510,0.35,0.35,"DD"
7,"Shocks","Food",520,0.05,0.05,"DD"
7,"Shocks","Food",530,0.03,0.03,"DD"
7,"Shocks","Food",540,0,0,"DD"
7,"Shocks","Food",550,0,0,"DD"
7,"Shocks","Food",560,0,0,"DD"
7,"Shocks","Food",570,0.03,0.03,"DD"
7,"Shocks","Food",580,0.1,0.1,"DD"
7,"Shocks","Food",590,0,0,"DD"
7,"Shocks","Food",600,0.03,0.03,"DD"
7,"Shocks","Food",610,0.05,0.05,"DD"
7,"Shocks","Food",620,0.3,0.3,"DD"
7,"Shocks","Food",630,0.23,0.23,"DD"
7,"Shocks","Food",640,0,0,"DD"
7,"Shocks","Food",650,0.05,0.05,"DD"
7,"Shocks","Food",660,0.03,0.03,"DD"
7,"Shocks","Food",670,0.23,0.23,"DD"
7,"Shocks","Food",680,0.42,0.42,"DD"
7,"Shocks","Food",690,0,0,"DD"
7,"Shocks","Food",700,0,0,"DD"
7,"Shocks","Food",710,0,0,"DD"
7,"Shocks","Food",720,0.35,0.21,"DD"
7,"Shocks","Food",730,1.45,0.9,"DD"
7,"Shocks","Food",740,0.5,0.37,"DD"
7,"Shocks","Food",750,0.85,0.41,"DD"
7,"Shocks","Food",760,1.02,0.45,"DD"
7,"Shocks","Food",770,0.6,0.4,"DD"
7,"Shocks","Food",780,0.72,0.54,"DD"
7,"Shocks","Food",790,1.02,0.77,"DD"
7,"Shocks","Food",800,0.37,0.31,"DD"
7,"Shocks","Food",810,0.4,0.34,"DD"
7,"Shocks","Food",820,0.03,0.03,"DD"
7,"Shocks","Food",830,0.33,0.33,"DD"
7,"Shocks","Food",840,0.3,0.17,"DD"
7,"Shocks","Food",850,0.85,0.85,"DD"
7,"Shocks","Food",860,0.28,0.21,"DD"
7,"Shocks","Food",870,0.15,0.1,"DD"
7,"Shocks","Food",880,0.33,0.33,"DD"
7,"Shocks","Food",890,0.15,0.15,"DD"
7,"Shocks","Food",900,0.22,0.09,"DD"
7,"Shocks","Food",910,0.28,0.28,"DD"
7,"Shocks","Food",920,0.03,0.03,"DD"
7,"Shocks","Food",930,0.4,0.31,"DD"
7,"Shocks","Food",940,0.73,0.48,"DD"
7,"Shocks","Food",950,0.28,0.28,"DD"
7,"Shocks","Food",960,0.05,0.05,"DD"
7,"Shocks","Food",970,0.3,0.21,"DD"
7,"Shocks","Food",980,0.03,0.03,"DD"
7,"Shocks","Food",990,0.4,0.4,"DD"
7,"Shocks","Food",1000,0.25,0.22,"DD"
7,"Shocks","Food",1010,0.17,0.17,"DD"
7,"Shocks","Food",1020,0.07,0.07,"DD"
7,"Shocks","Food",1030,1.15,0.66,"DD"
7,"Shocks","Food",1040,0.03,0.03,"DD"
7,"Shocks","Food",1050,0,0,"DD"
7,"Shocks","Food",1060,0.03,0.03,"DD"
7,"Shocks","Food",1070,0,0,"DD"
7,"Shocks","Food",1080,0.3,0.3,"DD"
7,"Shocks","Food",1090,0.57,0.34,"DD"
7,"Shocks","Food",1100,0.35,0.29,"DD"
7,"Shocks","Food",1110,1.23,0.9,"DD"
7,"Shocks","Food",1120,0.4,0.24,"DD"
7,"Shocks","Food",1130,0.47,0.31,"DD"
7,"Shocks","Food",1140,0.25,0.25,"DD"
7,"Shocks","Food",1150,0.12,0.09,"DD"
7,"Shocks","Food",1160,0.12,0.12,"DD"
7,"Shocks","Food",1170,0,0,"DD"
7,"Shocks","Food",1180,0.3,0.27,"DD"
7,"Shocks","Food",1190,0,0,"DD"
7,"Shocks","Food",1200,0.42,0.42,"DD"
7,"Shocks","Food",1210,0,0,"DD"
7,"Shocks","Food",1220,0.05,0.03,"DD"
7,"Shocks","Food",1230,0,0,"DD"
7,"Shocks","Food",1240,0.17,0.17,"DD"
7,"Shocks","Food",1250,0.05,0.05,"DD"
7,"Shocks","Food",1260,1.3,1.23,"DD"
7,"Shocks","Food",1270,1.9,1.42,"DD"
7,"Shocks","Food",1280,0.28,0.14,"DD"
7,"Shocks","Food",1290,0.37,0.31,"DD"
7,"Shocks","Food",1300,0.1,0.06,"DD"
7,"Shocks","Food",1310,0,0,"DD"
7,"Shocks","Food",1320,0,0,"DD"
7,"Shocks","Food",1330,0,0,"DD"
7,"Shocks","Food",1340,0.1,0.1,"DD"
7,"Shocks","Food",1350,0,0,"DD"
7,"Shocks","Food",1360,0.03,0.03,"DD"
7,"Shocks","Food",1370,0.25,0.25,"DD"
7,"Shocks","Food",1380,0,0,"DD"
7,"Shocks","Food",1390,0.08,0.05,"DD"
7,"Shocks","Food",1400,0.47,0.47,"DD"
7,"Shocks","Food",1410,1.05,0.27,"DD"
7,"Shocks","Food",1420,1.12,0.41,"DD"
7,"Shocks","Food",1430,0.9,0.83,"DD"
5,"Baseline","Food",0,0,0,"DD"
5,"Baseline","Food",10,0,0,"DD"
5,"Baseline","Food",20,0,0,"DD"
5,"Baseline","Food",30,0.03,0.03,"DD"
5,"Baseline","Food",40,0,0,"DD"
5,"Baseline","Food",50,0,0,"DD"
5,"Baseline","Food",60,0.05,0.03,"DD"
5,"Baseline","Food",70,0.05,0.03,"DD"
5,"Baseline","Food",80,0.05,0.05,"DD"
5,"Baseline","Food",90,0.05,0.05,"DD"
5,"Baseline","Food",100,0,0,"DD"
5,"Baseline","Food",110,0,0,"DD"
5,"Baseline","Food",120,0,0,"DD"
5,"Baseline","Food",130,0,0,"DD"
5,"Baseline","Food",140,0.07,0.07,"DD"
5,"Baseline","Food",150,0,0,"DD"
5,"Baseline","Food",160,0,0,"DD"
5,"Baseline","Food",170,0,0,"DD"
5,"Baseline","Food",180,0,0,"DD"
5,"Baseline","Food",190,0,0,"DD"
5,"Baseline","Food",200,0.05,0.05,"DD"
5,"Baseline","Food",210,0.05,0.05,"DD"
5,"Baseline","Food",220,0.1,0.1,"DD"
5,"Baseline","Food",230,0.03,0.03,"DD"
5,"Baseline","Food",240,0.1,0.1,"DD"
5,"Baseline","Food",250,0,0,"DD"
5,"Baseline","Food",260,0.05,0.05,"DD"
5,"Baseline","Food",270,0.03,0.03,"DD"
5,"Baseline","Food",280,0.03,0.03,"DD"
5,"Baseline","Food",290,0,0,"DD"
5,"Baseline","Food",300,0.03,0.03,"DD"
5,"Baseline","Food",310,0.03,0.03,"DD"
5,"Baseline","Food",320,0,0,"DD"
5,"Baseline","Food",330,0,0,"DD"
5,"Baseline","Food",340,0,0,"DD"
5,"Baseline","Food",350,0,0,"DD"
5,"Baseline","Food",360,0.05,0.05,"DD"
5,"Baseline","Food",370,0.2,0.12,"DD"
5,"Baseline","Food",380,0.1,0.06,"DD"
5,"Baseline","Food",390,0.03,0.03,"DD"
5,"Baseline","Food",400,0.03,0.03,"DD"
5,"Baseline","Food",410,0,0,"DD"
5,"Baseline","Food",420,0,0,"DD"
5,"Baseline","Food",430,0.05,0.05,"DD"
5,"Baseline","Food",440,0.05,0.05,"DD"
5,"Baseline","Food",450,0.03,0.03,"DD"
5,"Baseline","Food",460,0.08,0.05,"DD"
5,"Baseline","Food",470,0.05,0.05,"DD"
5,"Baseline","Food",480,0.05,0.05,"DD"
5,"Baseline","Food",490,0.33,0.21,"DD"
5,"Baseline","Food",500,0.25,0.25,"DD"
5,"Baseline","Food",510,0.3,0.13,"DD"
5,"Baseline","Food",520,0.37,0.11,"DD"
5,"Baseline","Food",530,0.33,0.14,"DD"
5,"Baseline","Food",540,0.15,0.12,"DD"
5,"Baseline","Food",550,0.6,0.4,"DD"
5,"Baseline","Food",560,0.1,0.04,"DD"
5,"Baseline","Food",570,0.25,0.14,"DD"
5,"Baseline","Food",580,0.23,0.19,"DD"
5,"Baseline","Food",590,1.1,1,"DD"
5,"Baseline","Food",600,0.47,0.24,"DD"
5,"Baseline","Food",610,0.1,0.1,"DD"
5,"Baseline","Food",620,0.28,0.19,"DD"
5,"Baseline","Food",630,0.28,0.09,"DD"
5,"Baseline","Food",640,0.37,0.14,"DD"
5,"Baseline","Food",650,0.15,0.09,"DD"
5,"Baseline","Food",660,0.28,0.12,"DD"
5,"Baseline","Food",670,0,0,"DD"
5,"Baseline","Food",680,0.23,0.19,"DD"
5,"Baseline","Food",690,0.25,0.22,"DD"
5,"Baseline","Food",700,0.2,0.11,"DD"
5,"Baseline","Food",710,0.17,0.07,"DD"
5,"Baseline","Food",720,0.12,0.12,"DD"
5,"Baseline","Food",730,0.03,0.03,"DD"
5,"Baseline","Food",740,0.12,0.12,"DD"
5,"Baseline","Food",750,0.1,0.1,"DD"
5,"Baseline","Food",760,0.07,0.07,"DD"
5,"Baseline","Food",770,0.05,0.03,"DD"
5,"Baseline","Food",780,0.03,0.03,"DD"
5,"Baseline","Food",790,0,0,"DD"
5,"Baseline","Food",800,0.05,0.05,"DD"
5,"Baseline","Food",810,0.33,0.33,"DD"
5,"Baseline","Food",820,0.15,0.1,"DD"
5,"Baseline","Food",830,0.12,0.12,"DD"
5,"Baseline","Food",840,1.27,0.83,"DD"
5,"Baseline","Food",850,0.12,0.12,"DD"
5,"Baseline","Food",860,0.12,0.09,"DD"
5,"Baseline","Food",870,0.07,0.07,"DD"
5,"Baseline","Food",880,0.47,0.31,"DD"
5,"Baseline","Food",890,0.2,0.2,"DD"
5,"Baseline","Food",900,0.28,0.19,"DD"
5,"Baseline","Food",910,0.12,0.12,"DD"
5,"Baseline","Food",920,0.25,0.17,"DD"
5,"Baseline","Food",930,0,0,"DD"
5,"Baseline","Food",940,0.05,0.05,"DD"
